title,author,pubdate,play_volume,barrage,classification,likes,coins,collect,share,url
凤凰传奇来报道，跟B站的小伙伴们打个迟到的招呼，大家好，爱你们哟~,凤凰传奇,2021-05-16 13:59:48,264.1,1.1万弹幕,娱乐&明星&凤凰传奇&歌手&曾毅&玲花,37.0万,19.1万,4.2万,4487,https://b23.tv/BV1mh411e7WZ
胡歌首次挑战橘猫角色，养猫人终成猫！,卫仕宠物nourse,2021-05-17 10:00:03,81.6,2313弹幕,胡歌&橘猫&喵星人&萌宠&综艺&娱乐&明星&娱乐超新星&猫&铲屎官&演员&代言&娱乐圈,4.3万,6431,7511,1.8万,https://b23.tv/BV1y541137ac
天海祐希：“姐姐我已经对结婚不抱希望了”,圪呢一特,2021-05-20 09:31:12,23.7,272弹幕,天海祐希&日本&娱乐&明星&女王&女神&人间扳手,2.1万,2487,9833,1945,https://b23.tv/BV1a64y1d7YG
【山河令衍生】昨天看完甜甜的，今天来看点咸咸的吧！（你们选的嘛！）/《八十二天》reaction,加聪不加葱丶,2021-05-21 17:36:50,23.7,7414弹幕,张哲瀚&龚俊&必剪创作&娱乐&明星&520发现爱&REACTION&山河令&打卡挑战,2.7万,7716,4051,1163,https://b23.tv/BV1jV411j7Gk
利路修时尚先生fine520路过爱情欲望大片,孤独的路人粉,2021-05-20 12:28:13,22.5,935弹幕,娱乐&明星&利路修,2.3万,2082,7307,3376,https://b23.tv/BV1Y64y1y7ve
【刘谦魔术课】夏天到了，你一定用的上这一招！,刘谦,2021-05-22 12:00:14,21.7,2167弹幕,魔术教学&娱乐&明星&全民娱乐家·娱乐小能手&魔术&原创&果汁&夏天&魔术表演&刘谦&解暑&刘谦的魔术课,3.2万,1.1万,3052,265,https://b23.tv/BV1344y1r7Ew
星爷一共在达叔灵堂待了九分钟，却只有星爷是真的来吊唁的。,爱豆星日常,2021-05-18 17:04:04,48.8,178弹幕,唐伯虎点秋香&吴孟达&周星驰&娱乐&明星&星爷&大话西游&少林足球&长江七号&达叔&喜剧之王,9194,62,451,21,https://b23.tv/BV1bN411Z7Gn
“天不生他郭德纲，相声已是长漫夜”,莫实说,2021-05-13 21:39:13,79.2,463弹幕,于谦&郭德纲&相声&影视剪辑&搞笑&娱乐&明星&经典&励志&喜剧&德云社&正能量,6.3万,6877,2.1万,1410,https://b23.tv/BV1Gy4y1W7tc
大家好，我是苏晓彤，御赐小仵作楚楚来B站闯荡啦！,苏晓彤,2021-05-21 18:21:10,22.5,1350弹幕,娱乐&明星&演员&御赐小仵作&苏晓彤&楚楚,1.9万,5648,1368,366,https://b23.tv/BV1854y1L7qv
选手假唱被揭穿现场，宋茜直接黑脸灭灯！尚雯婕：你是假唱吧？,影视综艺驿站,2021-05-19 18:27:52,43.2,293弹幕,歪果仁&综艺&搞笑&娱乐&中国&外国人&唱歌&现场,2400,26,130,23,https://b23.tv/BV1W5411u7DV
谁第一个造谣 [张艺兴] 和 [杨紫] 的绯闻啊！出来！我想跟你说：太好磕了！谢谢你啊！,纸为淦饭,2021-05-17 23:55:25,56.6,985弹幕,杨紫&张艺兴&必剪创作&娱乐&明星&五月哔刷片·高甜520&《青春有你3》9是牛&甜&剪辑&八卦&打卡挑战,2.1万,1581,4045,1365,https://b23.tv/BV1Jo4y117ew
【李佳琦】“在逃王子”白敬亭超高人气来袭！小李真的太酸了～奈娃家族的上学日记2 Ep06,李佳琦Austin&奈娃家族&这个账号叫啥呢,2021-05-20 12:00:14,14.1,5997弹幕,李佳琦&白敬亭&综艺&搞笑&娱乐&明星&娱乐超新星&李佳琦直播&奈娃家族&奈娃家族的上学日记,1.7万,6631,3528,980,https://b23.tv/BV1Go4y117m7
20210521 薇娅狂欢节直播-张哲瀚高清全程CUT,嗑BP感受如何,2021-05-21 18:45:01,9.5,3696弹幕,张哲瀚&娱乐&明星&无题&环绕&爱情大魔咒&爱的恰恰,1.0万,1507,7714,1099,https://b23.tv/BV17Q4y1R7mU
【王子奇】《御赐小仵作》萧瑾瑜来B站报到啦！,王子奇,2021-05-20 20:54:43,14.6,1183弹幕,娱乐&明星&春日星动企划&御赐小仵作&听TA说爱NI&王子奇,1.6万,6292,1608,326,https://b23.tv/BV1eA411g7GW
【桃友记vol.4】独家记录张欣尧：羡慕AK的自信，觉得林墨很有安全感,主创很桃气,2021-05-20 12:59:26,13.2,1821弹幕,林墨&综艺&娱乐&明星&娱乐超新星&张欣尧&访谈&纪录片&AK刘彰&原生家庭&创造营,9999,3528,4766,1474,https://b23.tv/BV1G64y1y7vW
罗永浩：坐过一次私人飞机，才知道中国的有钱人多可怜,金鱼缸里养王八,2021-05-19 19:05:47,29.7,194弹幕,罗永浩&李诞&脱口秀&手机&综艺&娱乐&数码&吐槽大会&老罗&锤子科技&脱口秀大会,2916,37,489,91,https://b23.tv/BV1PU4y1b7p9
【包遊記 x 麦包日記 x 麦长青】吃在广州的午餐。,我係非凡哥-麦长青,2021-05-19 18:11:47,15.7,1531弹幕,粤语&娱乐&明星&VLOG&天龙八部&非凡哥&广州美食&广州,1.6万,4809,892,458,https://b23.tv/BV17N411Z7ey
某天临你睡了吗？出来挨骂！ 苏晓彤  王子奇 被he吓到不敢说话， 张新成 连去哪个厂上班都想好了！,人间综合体,2021-05-19 15:15:31,26.0,12弹幕,娱乐&明星&翟天临&毕业答辩&天临年&毕业生被翟天临支配的恐惧&翟天临论文作假&翟天临知网是什么,5825,13,615,988,https://b23.tv/BV1uN411Z7X5
“声优喜剧人”小野友树来了！向B站的朋友们问好！,小野友树,2021-05-21 16:03:40,11.9,838弹幕,配音&声优&日本&娱乐&明星&娱乐超新星&CV&小野友树&动漫&声优都是怪物,1.2万,5194,2088,1300,https://b23.tv/BV1tV411j7St
【祺怪的音乐知识又增加了】我有片头曲啦！把B站弹幕写成一首歌,李润祺,2021-05-20 19:05:01,5.3,7223弹幕,原创歌曲&演奏&娱乐&明星&原创&音乐&改编&原创音乐&李润祺,7290,9842,3862,1893,https://b23.tv/BV1Eq4y1E7k1
【中字】笑死！日本高中生得知新垣结衣和星野源结婚，当场奔溃爆哭！！,日语说起来,2021-05-20 17:51:44,25.4,184弹幕,新垣结衣&日本&娱乐&明星&GAKKI&女神&星野源&日本明星&逃避可耻但有用&逃避虽可耻但有用,3634,75,1030,2985,https://b23.tv/BV1Y64y1y71W
[威神V/WayV] 💚520快乐💚 (+幕后花絮),WayV_official,2021-05-20 22:30:13,5.2,5912弹幕,刘扬扬&黄冠亨&肖俊&钱锟&TEN&黄旭熙&董思成&威神V&娱乐&明星&520&WAYV,8675,6650,3935,1215,https://b23.tv/BV1oN411o7gw
明星不认识明星多尴尬：陈赫不知道杨颖是谁，沈腾直接得罪一圈人,抓马迷综,2021-05-18 16:39:17,30.4,206弹幕,杨颖&陈赫&沈腾&周深&综艺&娱乐&娱乐超新星&baby,3091,31,134,16,https://b23.tv/BV1zh411v7Us
炫 耀 老 婆 的 星 野 源,盗版支持,2021-05-20 13:06:57,22.2,165弹幕,新垣结衣&日本&搞笑&娱乐&明星&星野源&GAKKI&女神&可爱&老婆&逃避可耻但有用,4055,622,1033,2756,https://b23.tv/BV1uK4y1G7oX
尚雯婕Laure's VLOG │ 一曲《孤梦》，一腔孤勇，情深不寿,尚雯婕Laure,2021-05-21 12:00:19,8.3,915弹幕,张哲瀚&翻唱&娱乐&明星&春日星动企划&尚雯婕&唱歌&VLOG&歌手&孤梦&山河令,1.3万,5651,2835,871,https://b23.tv/BV1qf4y1Y7ee
【边伯贤】站姐杀疯了！时隔四年突袭上传六支绝美直拍！,SM李秀满,2021-05-16 15:36:12,27.7,2178弹幕,边伯贤&EXO&娱乐&明星,3.3万,8814,3.6万,4040,https://b23.tv/BV1VK411F7bb
柚子上班时间摸鱼 被李秀满叫出来跳了段Next Level,贰元姬,2021-05-20 19:54:28,23.2,98弹幕,aespa&必剪创作&娱乐&明星&韩国女团&金玟庭&KARINA&宁艺卓&柳智敏&打卡挑战,2622,39,747,84,https://b23.tv/BV1fK4y1978S
【BazaarV情书】宠爱剧场芭莎夏日男友-龚俊,时尚芭莎BazaarV,2021-05-19 16:30:15,4.1,1561弹幕,龚俊&娱乐&明星,7482,4895,4916,493,https://b23.tv/BV1Dv41157Uw
完美假期十大未解之谜部分解答,大头姐王濛,2021-05-21 12:36:43,17.3,812弹幕,综艺&搞笑&娱乐&剪辑&真人秀&吐槽,9421,2101,552,1088,https://b23.tv/BV1ov41157Dx
【张哲瀚】午觉刚睡醒还懵懵的，看到这个一下子就不困了我人就直了！！！,烁烁家的坚果姑娘,2021-05-20 16:29:25,9.0,266弹幕,娱乐&明星&小视频,6536,346,5388,849,https://b23.tv/BV1UQ4y1o7wk
北舞第一可真不是吹的！！开头蹦跶的那两下蹦到心坎了,耳东不东JUNE,2021-05-15 18:44:16,90.5,465弹幕,娱乐&明星&娱乐超新星&舞蹈&美女&舞蹈风暴&北舞第一&刘浩存雨中舞&北京舞蹈学院&灵动&刘浩存,2.5万,1692,8433,1325,https://b23.tv/BV1ty4y1W7kF
张欣尧的vlog,张欣尧Exzzy,2021-05-21 19:31:13,7.1,1839弹幕,vlog&娱乐&明星&VLOG&生活记录&VLOG日常,1.2万,4919,1942,312,https://b23.tv/BV1s54y1V7pb
我们不配！【浪浪钉】演唱会导演reaction！搞到天花板了？,电视这个圈儿,2021-05-20 16:54:57,10.1,2360弹幕,张哲瀚&龚俊&综艺&娱乐&全民娱乐家·高能点评官&reaction&浪浪钉&温客行&周子舒&天涯客&山河令&影娱哔哔官,1.0万,2745,2368,313,https://b23.tv/BV1pN411Z7uX
藤井主播读新垣结衣星野源结婚新闻前提醒大家要冷静,小野妹子学吐槽,2021-05-19 23:04:01,20.2,65弹幕,新垣结衣&日本&娱乐&明星&GAKKI&新垣結衣&星野源&日本明星&逃避虽可耻但有用,3226,33,544,280,https://b23.tv/BV1vf4y1Y7k3
宁王说中文啦（大家好爱学宁宁说话哈哈）东北虎+最新电台清唱（Saving All My Love For You--惠特妮休斯顿）+next level舞蹈现场,易上火君,2021-05-18 02:46:31,33.0,411弹幕,aespa&综艺&娱乐&宁艺卓&ningning,7842,170,3732,815,https://b23.tv/BV1Y44y1r7DD
化妆师打阴影半天找不到锁骨，李雪琴：没锁骨！李雪琴被莫名扎心,人间潇洒姐,2021-05-18 21:21:05,22.4,60弹幕,脱口秀&相声&综艺&搞笑&娱乐&明星&演员&欢乐喜剧人&李雪琴,3548,12,115,40,https://b23.tv/BV1j44y1r7rq
台湾主持人说大陆像农村，台湾艺人怒怼：没见过世面！你看了再说,弯弯弯弯南波湾,2021-05-19 00:50:27,23.2,150弹幕,脱口秀&综艺&娱乐&真人秀&台湾综艺&中国&大陆&台湾节目&中国台湾&台媒,1486,9,88,14,https://b23.tv/BV1P54y1V7hd
男嘉宾一不小心选了单亲妈妈，差点当了“爸爸',荔枝幸福,2021-05-19 10:27:09,20.6,140弹幕,综艺&娱乐&非诚勿扰,2693,13,277,89,https://b23.tv/BV1Db4y1f7EW
这四大天王，简直谁也没给谁留情面，哈哈哈...,轮胎在欢叫,2021-05-08 14:45:29,163.6,154弹幕,黎明&郭富城&刘德华&影视剪辑&娱乐&明星&盛世美颜&四大天王&神仙颜值,10.9万,485,2.1万,1332,https://b23.tv/BV1dy4y1s766
祝福？接受无能？gakki结婚一事日本人的反应是？,沪江日语官方账号,2021-05-20 14:04:44,18.4,210弹幕,新垣结衣&娱乐&明星&美女&星野源&女神&结婚&日本明星&老婆&gakki&逃避可耻但有用,2231,64,696,376,https://b23.tv/BV17Q4y1R7kQ
《快乐小姜图鉴》∠( ᐛ 」∠),睡觉三级选手,2021-05-19 01:49:23,4.8,147弹幕,娱乐&明星&姜云升,7618,2175,6568,850,https://b23.tv/BV1Xv41157ZU
一句“滚出去”，成了邓超张国立恩怨的导火索，冯小刚早有预料？,好剧侦探社,2021-05-12 18:07:34,174.2,1325弹幕,张国立&邓超&娱乐&明星&李丁&冯小刚&集结号,1.5万,220,966,80,https://b23.tv/BV1T44y1r74Q
“被公司社长亲自劝了一个月才勉强答应剪短发！却又意外成为人生造型 被誉为新晋颜值强者”,solo颜控家,2021-05-17 20:37:31,35.4,61弹幕,CLC&娱乐&明星&张睿恩&韩国女团&CUBE&KOREA相关&KOREA音乐舞蹈,6114,98,1184,25,https://b23.tv/BV1YV411j7MD
【张哲瀚】你懂什么事公主！ 不是住在迪士尼的才是真公主,仙女研究员,2021-05-17 15:41:05,11.0,919弹幕,张哲瀚&娱乐&明星&演员&可爱&个人向&安利,1.6万,4126,1.1万,787,https://b23.tv/BV1c84y1F7oB
看了中国的兵马俑酒店，日本嘉宾会有什么样的反应《V子努力走红中！》#19,V子Official,2021-05-21 16:36:19,6.4,1836弹幕,日本综艺&日本&综艺&娱乐&最强搞事王&小峠英二&山下智博&丰崎爱生&V子&ブイ子のバズっちゃいな！,9986,5362,1296,131,https://b23.tv/BV1x64y1y7wm
【aespa】《Next Level》MV Reaction ⚔️,aespa,2021-05-18 19:56:33,26.7,1315弹幕,aespa&娱乐&明星&WINTER&KARINA&Reaction&GISELLE&NINGNING,1.3万,2899,2984,508,https://b23.tv/BV1W54y1L72h
苏晓彤王子奇合体撒糖！上次牵手和接吻是什么时候！御赐小仵作,浮夸嗨聊,2021-05-20 10:30:18,8.2,1296弹幕,娱乐&明星&520心动告白季&御赐小仵作&苏晓彤&合体&王子奇,5449,1769,2679,829,https://b23.tv/BV1zf4y1Y7Nu
孙怡妈妈经过胡兵打造，硬照放出那一刻孙怡被惊到飙泪丨妈妈好看,蔡蔡不菜菜qq,2021-05-19 04:32:49,18.3,59弹幕,综艺&娱乐&明星&走秀&超模&真人秀&刘雯&年轻&T台&胡兵&气场&时尚服装&时尚综艺,1700,5,127,15,https://b23.tv/BV19U4y157rh
苏晓彤毕业照（王子奇回剧组拍戏了😭）@北京电影学院,大黄鸭可以消失,2021-05-20 13:05:42,15.5,89弹幕,娱乐&明星&御赐小仵作&王爷&北京电影学院&王子奇&苏晓彤&毕业照,2967,23,420,109,https://b23.tv/BV1Db4y1f7dF
【WNS】210518 BTS (防弹少年团) 'Butter' 预告,WNS_WeNeedBTS,2021-05-19 00:15:57,20.2,877弹幕,金南俊&郑号锡&金硕珍&闵玧其&朴智旻&金泰亨&田柾国&防弹少年团&娱乐&明星,1.3万,2465,3520,1336,https://b23.tv/BV1zB4y1F7Fc
倒牛奶算什么，我家哥哥可是失去出道的机会了呢！,闲鱼混剪,2021-05-08 11:34:31,434.6,1.5万弹幕,历史&短片&影视剪辑&娱乐&明星&全民娱乐家·娱乐小能手&倒牛奶&爱国&正能量&社会&热血,38.1万,14.3万,6.8万,1.3万,https://b23.tv/BV1Af4y1W7z1
老外看中国：老外看中国街头烤茄子：我会了，给我调料表就可以自己烤,一只树上肥猫,2021-05-18 17:19:10,20.0,367弹幕,娱乐&明星&娱乐资讯&明星盘点&综艺名场面&外综,1923,17,73,35,https://b23.tv/BV1NU4y1L7Tx
黑曼巴二次元病毒？NCT干扰SYNK？【aespa概念解析】新曲NEXT LEVEL联动Red Velvet和划 | 概念之王SM宇宙,鹿名Lucia,2021-05-19 09:00:16,9.5,582弹幕,aespa&NCT&娱乐&明星&SMCU&aespa新MV&NEXT LEVEL&黑曼巴&吒&RED VELVET&BLACK MAMBA&aespa概念,5841,3178,2958,1876,https://b23.tv/BV1F54y1V7Hh
毕业生专用天临纪年法,影料妹,2021-05-19 17:16:06,15.6,190弹幕,毕业季&娱乐&明星&2021高考季&毕业&大学&校园&翟天临&天临纪年法&大学生&毕业论文&答辩,2166,19,218,383,https://b23.tv/BV1Jo4y117CG
小时候太好看长大了反而普通？？姐笑了！！！,陌唯影,2021-05-21 12:07:29,14.1,188弹幕,影视混剪&娱乐&明星&萝莉&吉田里琴&李狗嗨&童星&颜值爆表&美颜暴击&吉川爱&日本美人&legal high,2246,129,908,46,https://b23.tv/BV1bN411Z7qK
你们都被105度洗脑了  这才是老婆的笑容,桃子画画画,2021-05-18 00:36:21,10.2,589弹幕,张哲瀚&娱乐&明星&老婆&笑容&好甜,9875,908,5324,682,https://b23.tv/BV1N84y1F7a6
已疯!人类迷惑行为大师【完美假期2】高能解说(3),长腿嗑叽君,2021-05-21 02:42:33,9.8,2281弹幕,人类迷惑行为&万恶之源&是在下输了&综艺&搞笑&娱乐&娱乐超新星&吐槽&完美假期&完美假期2&综艺名场面&打卡挑战&影娱哔哔官,6724,3391,548,90,https://b23.tv/BV1XB4y1F71K
BY2翻跳时代少年团【要你管】,BY2girl,2021-05-19 16:05:40,10.7,260弹幕,时代少年团&翻跳&TF家族&娱乐&明星&娱乐超新星&舞蹈&女团&BY2,7100,1039,795,253,https://b23.tv/BV1eA411g7P1
这不比皮衣皮裤好？aespa：夏天辣妹来了！,嗑糖少女000,2021-05-21 15:00:37,11.1,63弹幕,aespa&娱乐&明星&美女&金玟庭&宁艺卓&柳智敏,4402,64,1505,364,https://b23.tv/BV1vB4y1F7Ri
【邓紫棋的VLOG】《超能力》MV之世上只有哥哥好,GEM邓紫棋工作室,2021-05-19 13:49:19,10.9,541弹幕,邓紫棋&娱乐&明星&VLOG,1.1万,1670,911,377,https://b23.tv/BV1k5411u7HD
【BLACKPINK】当你快坚持不下去时，请打开这个视频！,BLACKPINK四只小猫咪,2021-05-17 10:42:41,10.3,307弹幕,JENNIE&LISA&BLACKPINK&必剪创作&娱乐&明星&娱乐超新星&《青春有你3》9是牛&粉墨&JISOO&ROSé&打卡挑战,1.1万,3710,9161,501,https://b23.tv/BV1xQ4y1R7UZ
【Nv.Hanzi】春季野营 E5 210521 1080,女汉子字幕组,2021-05-21 21:20:06,10.5,3849弹幕,姜虎东&宋旻浩&韩国综艺&综艺&娱乐&圭贤&罗英锡,3901,895,1603,368,https://b23.tv/BV1Jo4y117JW
【SVT_ZER·0】EP.6 GOING SEVENTEEN 2021 出发吧 SEVENTEEN #2 零站中字,SEVENTEEN_ZER0站,2021-05-19 23:39:00,8.8,5075弹幕,SEVENTEEN&娱乐&明星&KOREA相关&GOING SEVENTEEN,4814,1036,1826,219,https://b23.tv/BV1f64y1r7Gb
新垣结衣与星野源结婚：希望今后能和新垣结衣相互扶持！粉丝：老婆结婚了 新郎不是我,星闻秘娱,2021-05-19 15:52:07,15.0,42弹幕,新垣结衣&综艺&娱乐&女神&星野源&CP&逃避虽可耻但有用&新垣结衣星野源&新垣结衣星野源结婚,1546,16,251,54,https://b23.tv/BV1MN411Z7M9
[中字][REACTION] BTS - Butter｜黄油弟弟 让我很想称赞BH！,hobi94,2021-05-21 23:13:49,7.7,1355弹幕,田柾国&防弹少年团&娱乐&明星&防弹少年团BTS,5864,873,2521,1721,https://b23.tv/BV1U5411u7Em
【歌隼/磊迪】【磊丽风行】【自娱自乐】【非同类慎入】【几处小细节】祝大家520快乐吖！,大荣给我大爆,2021-05-20 08:01:49,9.8,192弹幕,必剪创作&娱乐&明星&磊丽风行&歌隼&圈地自萌&磊迪&打卡挑战,4113,448,1372,158,https://b23.tv/BV11f4y1Y7ay
鹿晗拍摄花絮 ｜ 一日摄影师「小鹿」上线,鹿晗工作室LuhanStudio,2021-05-20 18:21:01,3.9,621弹幕,鹿晗&娱乐&明星,7427,4242,1760,154,https://b23.tv/BV1kK4y197kN
【刘宇】“这是又糊了几斤面粉？”“为什么他从不素颜？”这种话你也信了吗？,泄气皮球太上老君,2021-05-19 12:08:58,8.3,479弹幕,娱乐&明星&颜值&粉丝&刘宇,5874,1834,1600,105,https://b23.tv/BV1H64y1y7Ry
【中文字幕】 新垣结衣结婚！新垣结衣和星野源宣布结婚！日本TBS报道。逃耻夫妇正式结婚! 噫 又一个老婆结婚了。,奇门李会长,2021-05-19 21:14:34,11.9,127弹幕,新垣结衣&婚礼&娱乐&明星&结婚&生活&高能&爱情&星野源&记录&gakki,1922,130,1177,307,https://b23.tv/BV1vK4y1G79o
【磊迪】详细解析5.19日 不对劲的两个人 Chapter 4 (CP向 不喜勿进）get不到 请关闭！,我真牵过他手臂,2021-05-20 11:49:36,7.6,329弹幕,娱乐&明星&磊丽风行&圈地自萌&CP向&脑洞系&磊迪&打卡挑战,4247,652,2117,404,https://b23.tv/BV1hf4y1Y7Ws
奥斯卡 胡烨韬 被问什么时候结婚哈哈哈哈哈，许光汉了不起，这也太巧了,快看看啥,2021-05-18 18:14:08,11.3,63弹幕,奥斯卡&娱乐&明星&胡烨韬,5031,26,1434,1060,https://b23.tv/BV1oK4y1A7dr
【尹正】我的一周食谱——最终回。,尹正,2021-05-16 16:27:44,41.7,2274弹幕,尹正&美食&娱乐&明星&美食VLOG,3.2万,3089,2913,629,https://b23.tv/BV1x54y1L7K6
【易烊千玺】210519 易烊千玺微博出街vlog：无聊一天 出去走走,Honor易烊千玺影视资源站,2021-05-19 20:16:54,5.2,536弹幕,易烊千玺&娱乐&明星,6404,1223,2359,617,https://b23.tv/BV1h64y1y7rS
【新文化技术研究所】以爱DREAM的程度 Hot sauce 深入 dip that  NCT DREAM X Enjoy Couple（中字）,NCT中文首站,2021-05-20 01:33:53,7.4,1121弹幕,NCT&娱乐&明星&NCT DREAM,3929,245,2301,77,https://b23.tv/BV1BK4y197oh
文俊辉JUN ‘告白速递公司’ 520特别企划,SEVENTEEN,2021-05-20 17:20:16,3.3,2599弹幕,文俊辉&SEVENTEEN&娱乐&明星&音乐&告白&文俊辉520告白速递公司,5521,3990,1998,483,https://b23.tv/BV1AU4y1b7kw
“给朋友买礼物时因为外貌被JYP发掘 练习时间最短却被直接选为出道组的实力！”,kim泰泰的卷毛,2021-05-18 20:24:32,17.2,35弹幕,名井南&JYP&TWICE&KPOP&娱乐&明星&KOREA相关&MINA,3769,63,725,11,https://b23.tv/BV1UK4y197Dj
亲手把黄渤抬上百亿影帝，自己却背负两条人命，从而断送演艺生涯,安安娱子酱,2021-05-20 09:35:14,13.7,100弹幕,黄渤&娱乐&明星&解说&高虎,978,15,62,5,https://b23.tv/BV1Rh411v7jt
R1SE彼方世界傻壶壶接力版练习室,R1SE_official,2021-05-21 18:05:59,3.9,1156弹幕,R1SE&娱乐&明星&彼方世界,5081,2409,2748,581,https://b23.tv/BV1yA411G74K
【aespa】柳智敏男友视角 Next Level舞蹈展示,aespa资源站,2021-05-20 20:35:18,10.3,117弹幕,aespa&Korea相关&娱乐&明星&金玟庭&内永亚绘里&宁艺卓&柳智敏,2218,82,1104,221,https://b23.tv/BV1mA411G7e4
姜云升：你们对我的可爱一无所知！,叫我柱哥86,2021-05-18 18:30:01,4.4,106弹幕,必剪创作&娱乐&明星&520告白新花样&贷人&姜云升&打卡挑战,5434,1334,4408,561,https://b23.tv/BV18V411j7uN
"【王嘉尔】JACKSON WANG-[KNOW ME] EP.5 - "" MAGNETIC "" M/V   BEHIND #5",王嘉尔,2021-05-21 15:02:25,2.3,521弹幕,王嘉尔&娱乐&明星&全民娱乐家·娱乐小能手&JACKSON&VLOG&歌手&日常,6188,3601,1342,230,https://b23.tv/BV1sh411v7Ua
【INTO1】挑战内娱最甜男团！,球球大魔王Q,2021-05-19 09:28:40,6.2,3659弹幕,娱乐&明星&男团&INTO1&安利&爱豆,4733,503,2489,146,https://b23.tv/BV1wK4y1R7uS
张欣尧听到不同称谓后的反应 笑死了今天张欣尧去扫楼送奶茶 真的叫啥都有哈哈哈哈哈哈哈 “老婆！” 张欣尧震惊：谁喊的老婆？！,骑毛驴的小红帽,2021-05-19 16:12:34,8.1,31弹幕,综艺&娱乐&张欣尧&扫楼,4213,33,1575,367,https://b23.tv/BV1K84y1F7Ym
【TSKS】Kingdom：传奇战争.E08.210520.中字,凤凰天使TSKS韩剧社官方账号,2021-05-21 10:55:44,9.2,9742弹幕,综艺&娱乐&Kingdom：传奇战争,2226,174,1335,65,https://b23.tv/BV1Wf4y1Y7Bt
【名利场】沪上皇什么背景？玩豪车，投资球队，和女明星传绯闻,摩尔家的陈泰山,2021-05-20 22:44:42,8.8,574弹幕,王思聪&娱乐&明星&全民娱乐家·高能点评官&知识&FASHION&帅哥&富二代&豪门&商业&秦奋&国民老公,5924,695,411,79,https://b23.tv/BV1Bf4y1Y7U8
一个漏斗的一生,l关山难越l,2021-05-20 17:17:46,5.5,647弹幕,娱乐&明星&磊丽风行&3088&磊迪&圈地自萌&吴磊迪丽热巴&打卡挑战,5356,1845,1380,312,https://b23.tv/BV1y64y1d78T
惊艳意大利友人的中国舞者刘宇！民族的就是世界的！,一颗蟹鱼丸,2021-05-20 21:16:47,7.8,206弹幕,娱乐&明星&国风&美少年&00后&国风美少年&刘宇,4364,308,1537,114,https://b23.tv/BV1KN411Z7jM
“我 的 坏 点 子 就 像 蝴 蝶 破 茧” | 张哲瀚,甜桃果粒多,2021-05-17 23:32:48,5.0,468弹幕,张哲瀚&娱乐&明星&不心动挑战&老婆贴贴,7063,3090,5250,338,https://b23.tv/BV1X5411u76s
