title,author,pubdate,play_volume,barrage,classification,likes,coins,collect,share,url
超甜双人舞 没有甜甜的恋爱 也要跳甜甜的舞啊 【少女时代-Gee】,抖腿少女豆豆豆豆,2021-05-02 16:09:57,111.8,740弹幕,少女时代&街舞&明星舞蹈&舞蹈&BDF全民舞蹈狂欢季第二期&明星&GEE,7.4万,2.7万,4.6万,1.2万,https://b23.tv/BV1zA411V79b
【猛男版】新 宝 岛,果厨果厨果,2019-05-28 13:19:24,9800.1,54.0万弹幕,新宝岛&动感视频&宅舞&舞蹈,335.9万,145.5万,233.3万,160.5万,https://b23.tv/BV1j4411W7F7
又一个刀群舞女团陨落，GFriend宣布解散,嗑糖少女000,2021-05-18 13:50:05,24.6,335弹幕,黄恩妃&GFRIEND&明星舞蹈&舞蹈&刀群舞&KOREA音乐舞蹈,6858,273,2818,456,https://b23.tv/BV1eo4y1m7n8
【小巴】闪闪发光❤️少女香气白裙❤️与梦盛开为你加油,范薇也是小巴,2021-05-20 21:18:23,2.8,108弹幕,舞蹈&舞蹈综合&小巴&bdf2021&bdf,3956,1335,2974,64,https://b23.tv/BV165411u7oj
脸 逐 渐 变 红,高小喵ㅗ,2021-05-12 21:56:51,120.1,93弹幕,现代舞&翻跳&必剪创作&搞笑&舞蹈&舞蹈综合&小姐姐&跳舞&日常&女神&热舞&打卡挑战,1.2万,1160,7491,444,https://b23.tv/BV1Gf4y1Y7ew
大师课-确走路姿势,10TH舞蹈工作室,2021-05-03 23:05:52,43.9,116弹幕,高跟鞋&爵士舞&舞蹈教学&街舞&舞蹈&舞蹈教程&BDF全民舞蹈狂欢季第二期&初学者&爵士&基础&大师课&打卡挑战,1.2万,656,7187,4210,https://b23.tv/BV1sK4y1d75S
4K60帧唱跳！【陈乐一】Only One /你是我的唯一【自制MV】送给你们的520礼物【BoA】,Loger_陈乐一&Johnny瞳&YoungRain滑稽杨&甜甜sweets&_YuX&CZT_吃枕头,2021-05-20 17:20:16,3.8,284弹幕,韩舞&翻跳&明星舞蹈&翻唱&舞蹈&BDF全民舞蹈狂欢季第二期&即兴&KOREA相关&BoA&狗儿&陈乐一,5424,2892,1272,174,https://b23.tv/BV1JN411Z7ra
糟糕，被学长找到了❤️我喜欢阳光，你喜欢我吗☀【向阳】☀,萌爱moi,2021-05-17 16:06:05,21.3,316弹幕,宅舞&翻跳&舞蹈&《向阳》&萌爱保护协会,1.5万,3285,1.1万,320,https://b23.tv/BV1zV411j74P
一起入侵B站总部！【紫嘉儿+萌爱】STAYC《ASAP》魔性锄地舞来袭～,紫嘉儿&萌爱moi,2021-05-19 16:06:53,3.6,81弹幕,韩舞&翻跳&明星舞蹈&舞蹈&紫嘉儿&asap&萌爱,5804,814,1408,37,https://b23.tv/BV1HK4y1G7xQ
【南开大学FASHION街舞社】18岁以下未成年勿入！！超撩超欲超甜双人舞，单身狗敢接受这样的挑战吗？！,南开大学Fashion街舞社,2021-05-18 11:59:38,8.2,57弹幕,编舞&情侣&街舞&舞蹈&BDF全民舞蹈狂欢季第二期&双人舞&南开大学,3823,684,1666,328,https://b23.tv/BV1sA411g7cB
【窝窝头】爱你❤怀旧金曲，芳心暗许❤想陪你不止一天~,爆浆窝窝头,2021-05-21 19:00:16,1.9,165弹幕,王心凌&翻跳&明星舞蹈&舞蹈&爱你,2591,800,2971,42,https://b23.tv/BV1yh411v7md
【泡面X羽轶梓】此刻沉沦~被坏女人欺骗的小猫咪o(=•ェ•=)m｜一周1week翻跳,泡面面面面O皿O&怪阿姨羽轶梓XDDD,2021-05-19 19:00:13,2.7,194弹幕,4K&明星舞蹈&舞蹈&《一周》二创&性感&女团舞,1965,163,3086,32,https://b23.tv/BV1UB4y1F7ca
【四周年】No.1！我可是不轻易放弃的女孩子！【南下】,Nanka南,2021-05-19 16:10:20,2.5,106弹幕,宅舞&翻跳&舞蹈&BDF全民舞蹈狂欢季第二期&双马尾&可爱&NO.1&南下,2367,598,2625,44,https://b23.tv/BV1eV411j7KH
aespa《Next Level》速翻副歌版！太上头了 全曲和教程在路上了,苏司喵susiemeoww,2021-05-20 21:32:14,5.8,41弹幕,aespa&韩舞&翻跳&明星舞蹈&舞蹈&BDF全民舞蹈狂欢季第二期&next level,3964,452,689,64,https://b23.tv/BV1sV411j7XA
还记得当年鸟叔跟女神泫雅的骑马舞吗？,不可模仿的金泫雅舞蹈,2021-05-10 17:23:08,68.5,411弹幕,明星舞蹈&舞蹈&小姐姐&泫雅,6521,188,3315,250,https://b23.tv/BV1So4y127yx
【表白墙刷爆学校晚会上的女子】没有明天-Trouble Maker,翰林学院_因为是少年,2021-05-20 14:46:11,7.5,26弹幕,翻跳&明星舞蹈&舞蹈&做我喜欢的·校际PK赛&没有明天&TROUBLEMAKER&南京中医药大学翰林学院,1331,64,608,33,https://b23.tv/BV1Rh411v7BL
花三千块翻跳ITZY《Mafia In The Morning》｜MV灵感11套换装｜163cm48kg暗黑·机能·性感·小众穿搭,每天都想吃生鱼片,2021-05-21 17:40:10,4.5,177弹幕,ITZY&翻跳&KPOP&明星舞蹈&舞蹈&BDF全民舞蹈狂欢季第二期&mafia&申留真,3995,1771,652,65,https://b23.tv/BV1ZB4y1F7WG
#北外2021运动会啦啦操 欧院,-noraharon,2021-04-26 22:23:51,125.1,610弹幕,舞蹈&舞蹈综合&BDF全民舞蹈狂欢季第一期&大学&校园&青春&啦啦操&运动会,4.0万,3242,1.7万,8749,https://b23.tv/BV1SQ4y1Z7mM
小恶魔的520~坏！乐！姬！,乐歌,2021-05-20 17:20:16,2.0,192弹幕,翻跳&舞蹈&舞蹈综合&小恶魔&跳舞&乐歌&坏路姬,3261,720,2173,38,https://b23.tv/BV1ry4y1g7UL
胖胖女孩也想要向着太阳啊☀向阳【BDF2021主题曲】,西瓜新,2021-05-19 17:00:07,2.3,200弹幕,BDF&宅舞&舞蹈&《向阳》&小姐姐&宅舞翻跳&元气少女,2324,305,2283,31,https://b23.tv/BV1kV411j7QV
姐妹们！一起扭一扭~,呜哝哝&奶果酱&韩大福,2021-05-19 12:00:08,7.4,49弹幕,宅舞&翻跳&搞笑&舞蹈&伢伢GAGAKO&韩小沐&一马平川的妥妥&果哝双子,6303,666,1031,73,https://b23.tv/BV1ib4y1o7Xq
向阳而生，与梦盛开✧【这才是少女活力呀！】✧,Kyokyo沉迷汉堡王,2021-05-12 18:30:09,89.3,474弹幕,4K&翻跳&舞蹈&舞蹈综合&《与梦盛开》&美少女&元气少女&女神&少女&可爱&小姐姐&热舞,4.0万,1.5万,3.6万,2710,https://b23.tv/BV1Ev41157ie
2021年了还能在漫展看见偶活三连跳！Soleil登场！【Ha×寒×妖】,御子地haRuKa&百里微寒&超可爱木妖,2021-05-21 20:00:00,4.1,211弹幕,宅舞&舞蹈&BDF全民舞蹈狂欢季第二期&偶像活动&偶像&动漫&爷青回&星宫草莓&偶活&星宫莓,4171,555,823,89,https://b23.tv/BV1MU4y1L7kk
水手小妹随时为你待命~so crazy,早上好七七,2021-05-18 18:12:53,7.5,60弹幕,4K&韩舞&翻跳&明星舞蹈&舞蹈&kpop&竖屏&so crazy&星辰工作室&打卡挑战,5899,1382,8829,226,https://b23.tv/BV1h44y1r7H6
【梦可御】一句爱你可能不会心动 活蹦乱跳的姐姐可以吗？️❤520特辑,梦可御,2021-05-20 20:11:50,2.5,138弹幕,王心凌&4K&翻跳&明星舞蹈&舞蹈&BDF全民舞蹈狂欢季第二期&女神&可爱&性感&美女,1842,323,1999,22,https://b23.tv/BV1qo4y1m7VL
最怕运动会上的女生，一上场就是王炸，直接圈粉全班男同学！,香菇头音乐,2021-05-02 10:27:37,130.8,1388弹幕,舞蹈&舞蹈综合&校园,2.5万,302,2940,921,https://b23.tv/BV1TK4y1Z75e
今  天  宿  管  不  查  寝  (5),巴啦啦小魔男-,2021-05-01 00:51:53,238.5,2892弹幕,新宝岛&宅舞&鬼畜&搞笑&舞蹈&猛男舞团&今天宿管不查寝&随时随地抡圈舞&寝室&腋毛,19.0万,4.0万,2.0万,9511,https://b23.tv/BV1F64y1U7zi
【AOA-猫步轻悄】男猫猫能有什么坏心思呢 | AOA名曲like a cat男生版翻跳，点开收获七只小野猫,Fame亮亮&苏苏喂叔叔&饼砸饼砸&赵景颢&苏以诚suli&王百川_&kuankuan款&我是dddd&唇釉_,2021-05-18 11:00:12,8.5,329弹幕,朴草娥&AOA&韩舞&翻跳&明星舞蹈&舞蹈&BDF全民舞蹈狂欢季第二期&性感&猫步轻俏,4716,1760,1223,2496,https://b23.tv/BV1cq4y1E7Xf
【中国电信】我猜这是你想要的营业厅打开方式  | 酒酒red翻跳,中国电信青年一派,2021-05-19 16:04:23,3.6,243弹幕,韩舞&宅舞&翻跳&明星舞蹈&舞蹈&舞蹈综合&泫雅&red,3923,398,704,88,https://b23.tv/BV1744y1r7DX
我钟意你呀～愛してる,沛沛瑶呀爱吃糖呀,2021-05-20 18:06:57,2.6,84弹幕,宅舞&舞蹈&BDF全民舞蹈狂欢季第二期&双马尾&可爱&萌妹子,3248,1081,997,61,https://b23.tv/BV1To4y117Gr
【力丸Rikimaru丨编舞作品】MY MY MY 丨中英字幕,力丸官方后援会,2021-05-20 21:00:13,1.6,256弹幕,编舞&明星舞蹈&舞蹈&原创编舞&DANCE&rikimaru&近田力丸&INTO1&INTO1力丸&力丸,2980,1342,1215,90,https://b23.tv/BV1rV411j7TV
12岁up主翻跳BLACKPINK的playing with fire,左左儿0818,2021-05-19 22:11:57,4.3,45弹幕,BLACKPINK&翻跳&明星舞蹈&舞蹈&舞蹈翻跳,1175,190,1170,139,https://b23.tv/BV17o4y117UC
性感的博士姐姐能走进你的心吗？Mago-GFRIEND【美豚】,PhD_美豚,2021-05-21 16:30:01,1.6,73弹幕,蹦迪&GFRIEND&韩舞&翻跳&KPOP&明星舞蹈&舞蹈&BDF全民舞蹈狂欢季第二期&性感&细高跟&打卡挑战,1478,445,2227,30,https://b23.tv/BV1bA411g7Hf
【小巫】向阳而生🌻初心不变,小巫酱w,2021-05-22 12:15:16,2.2,97弹幕,BDF&宅舞&舞蹈&《向阳》&小巫&元气&初心,3438,712,1560,37,https://b23.tv/BV1pB4y1F7oS
女粉也想当嘉然小姐的…… | 《超级敏感》| 竖屏,一杯陈小酒,2021-05-21 19:51:05,2.6,205弹幕,舞蹈&舞蹈综合&A-SOUL超级敏感新歌二创&双马尾&珈乐&A-SOUL二创激励计划&超级敏感&贝拉&A-SOUL&向晚&嘉然&乃琳,2626,1032,917,181,https://b23.tv/BV18q4y1E71j
【竖屏】是男孩子无法抵抗的光jio白丝大可爱吗！向阳【陶陶】,青稞芋泥陶可爱,2021-05-21 11:10:18,1.7,138弹幕,宅舞&翻跳&舞蹈&《向阳》&小姐姐&双马尾&美女&可爱&宅舞翻跳&萌妹子,1696,221,1980,20,https://b23.tv/BV1Yf4y1Y7MK
时光代理人OP原版编舞来了！Dive Back in Time【Figo】,Figo_oFu,2021-04-20 11:00:12,79.1,1969弹幕,手指舞&编舞&街舞&舞蹈&BDF全民舞蹈狂欢季第一期&埃及手&原创&op&tutting&时光代理人,7.3万,3.6万,5.3万,1.2万,https://b23.tv/BV1Jf4y1p7Mf
人间水蜜桃之舞《Peaches》#小橘编舞#,张小橘子Juana,2021-05-01 13:50:18,60.4,119弹幕,JAZZ&街舞&舞蹈&BDF全民舞蹈狂欢季第二期&原创编舞&张小橘子&OG DANCE&Justin bieber,2.7万,3977,2.0万,1922,https://b23.tv/BV1GK4y1Z76K
就这？卧……卧槽,清蒸鲤鱼不如你,2021-05-21 10:30:13,3.3,87弹幕,舞蹈&舞蹈综合&高能&牛人&生活&记录,2415,207,943,323,https://b23.tv/BV1h44y1r7ok
【aespa】回归曲《Next Level》舞蹈编舞正式确认视频,aespa中文资源站,2021-05-21 17:19:57,4.6,120弹幕,aespa&KPOP&明星舞蹈&Korea相关&韩国&舞蹈&音乐&金玟庭&内永亚绘里&宁艺卓&柳智敏&Next Level,1467,98,613,209,https://b23.tv/BV1264y1d7e8
孤独时你会想起我吗？ALONE【竖屏】,麻衣QAQ,2021-05-19 17:00:07,1.1,13弹幕,SISTAR&韩舞&明星舞蹈&舞蹈&KOREA相关&性感&女团&ALONE&舞蹈翻跳&竖屏,1429,107,2157,9,https://b23.tv/BV1JQ4y1o78e
让英国一家人惊鸿一瞥的中国舞。,马蛟龙Long,2021-05-14 07:21:24,18.5,447弹幕,古典舞&中国舞&英国&舞蹈&舞蹈综合&BDF全民舞蹈狂欢季第二期&即兴&原创编舞&扇子&现场&基本功,2.0万,3236,2675,223,https://b23.tv/BV1kV411E7hT
【米兜】头上长呆毛的幼儿频道～1/2如梦,小小糯米兜,2021-05-21 15:21:43,1.5,155弹幕,宅舞&翻跳&古风&舞蹈&BDF全民舞蹈狂欢季第二期&元气&打卡挑战,1755,339,1716,20,https://b23.tv/BV1m5411u7eb
【Lisa Rhee】Aespa - Next Level 翻跳,沉默的羔羊666,2021-05-21 08:14:28,3.8,50弹幕,aespa&翻跳&KPOP&明星舞蹈&舞蹈&KOREA相关,1696,123,806,98,https://b23.tv/BV1kQ4y1o7GD
花海香甜学妹☀向阳☀蜚语与诽谤抵不过小小梦想的绽放~,圈个柿子&北极熊悄悄住进你心里&苍叔CSS,2021-05-19 12:30:16,3.3,181弹幕,JK制服&4K&宅舞&翻跳&舞蹈&《向阳》&JK&咬人猫&双马尾&LOLITA&BDF2021,1540,317,1530,43,https://b23.tv/BV1d5411u7vX
全网超火、宋亚轩《日不落漫不经心舞》2.0版,1米八小民同学,2021-05-03 22:59:26,50.0,75弹幕,宋亚轩&时代少年团&翻跳&TF家族&街舞&舞蹈&打卡挑战,2.6万,840,9041,789,https://b23.tv/BV1m5411g7FS
【韦语节】创造营2021《化身孤岛的鲸》古风翻跳，我弥补上自己的一个小遗憾啦！,韦语节,2021-05-20 17:20:16,2.3,260弹幕,周深&翻跳&明星舞蹈&综艺&舞蹈&春日星动企划&化身孤岛的鲸&韦语节&创造营&创造营2021,3201,1404,355,40,https://b23.tv/BV1nV411j7qV
霸气小姐姐们性感热舞Doja Cat《Boss Bitch》，油管8000万播放的Dancer们来啦！【LJ Dance】,LJDance舞蹈工作室,2021-04-30 15:24:22,30.6,159弹幕,编舞&舞蹈&舞蹈综合&BDF全民舞蹈狂欢季第一期&油管&跳舞&KOREA相关&原创编舞&dojacat&bossb*tch,2.3万,3550,1.8万,1373,https://b23.tv/BV1XA411V7Mt
基本功跟练大合集 | 超详细教程 | 猜猜有几个部位？,泡泡同学PP,2021-05-04 17:20:18,26.5,63弹幕,爵士舞&舞蹈教学&街舞&舞蹈&舞蹈教程&BDF全民舞蹈狂欢季第二期&WAVE&基础教学&零基础&基本功,1.0万,954,1.5万,309,https://b23.tv/BV1Sb4y1Z7nr
【孝曦曦】EXID《I LOVE YOU》｜艾迪舞蹈系列｜全曲翻跳第226作,孝曦曦,2021-05-19 17:50:57,1.9,98弹幕,朴正花&EXID&明星舞蹈&舞蹈&520心动告白季&情感&安喜延&打卡挑战,2223,944,796,23,https://b23.tv/BV1no4y1172s
aespa 官方tiktok更新，夏天来了,脱离运行軌迹,2021-05-19 14:49:02,5.3,14弹幕,aespa&明星舞蹈&舞蹈&金玟庭&柳智敏,1024,11,291,41,https://b23.tv/BV1jN411Z7Xw
【粽子淞&猴子】我的使用说明书(ノ_＜),粽子淞&桑葚上的猴子,2021-05-20 16:30:14,3.0,100弹幕,JK制服&情侣&宅舞&舞蹈&BDF全民舞蹈狂欢季第二期&520&生活&制服&JK&DK&日常,2088,364,633,99,https://b23.tv/BV1Wy4y1W7YK
瞧瞧人家这肌肉控制力和节奏感，跳舞跟加了特效一样…,YouTube精彩视频-,2021-05-21 21:34:13,2.7,71弹幕,舞蹈&舞蹈综合&跳舞&帅气,2998,121,750,141,https://b23.tv/BV1AU4y1b7GH
六位女友陪你过521啦【Gfriend-MAGO】【LoveMuses团】,Sakuya十六&白菜合子yuriko&NORA-二萌&窝妮兎菟兔子&弦情sors,2021-05-21 17:20:13,1.5,166弹幕,4K&舞蹈&舞蹈综合&女友&可爱&美少女&女朋友&MAGO&Gfriend&LoveMuses团,1671,246,1560,28,https://b23.tv/BV1sv411L7jn
【叶音&王晨艺】超燃《紅蓮華》双人舞神似炭治郎&善逸,David叶音,2021-05-17 16:32:28,5.9,63弹幕,鬼灭之刃&街舞&舞蹈&原创编舞&叶音&红莲华&locking&炭治郎&善逸&王晨艺,5471,1625,1802,346,https://b23.tv/BV1Z64y1C7rm
【招商银行App】点击领取❤你的女友❤,招商银行App,2021-05-21 18:59:36,2.4,189弹幕,宅舞&舞蹈&舞蹈综合&BDF全民舞蹈狂欢季第二期&女友&恋爱&可爱&梦幻联动&情人节&招商银行&你的女友&招商银行App,2625,313,1382,140,https://b23.tv/BV1s5411u7NQ
刘浩存，这才是北舞第一应有的水平。这个舞蹈视频真会要命的。,柠檬诗人,2021-01-31 15:04:10,545.0,2921弹幕,舞蹈&舞蹈综合&谋女郎&电影&北舞&刘浩存,20.0万,2.6万,12.2万,4.3万,https://b23.tv/BV1Dz4y1m77m
【Giki x 卿牧】☆一周★1 week☆我教你们嗑,蚜蟲軍團Giki&Qing牧啊,2021-05-21 17:20:13,1.1,14弹幕,翻跳&舞蹈&舞蹈综合&《一周》二创&性感&打卡挑战,1238,190,1822,14,https://b23.tv/BV1g54y1V73L
干啥啥不行，宿舍蹦迪第一名~,彻大小姐,2021-05-22 13:00:19,1.6,24弹幕,韩舞&明星舞蹈&舞蹈&BDF全民舞蹈狂欢季第二期&彻彻&打卡挑战,1634,296,2118,22,https://b23.tv/BV1ov41157Nk
